id_lake,lon,lat,dist_along_track_m,manual,predicted_depth,surrf_2024,surrf_corr,surrf_corr_conf,RTE_Landsat8_red_pan,RTE_Sentinel2_red,watta,DEM_zeroed,Green_z_lit,Red_z_lit,STD_high,STD_low,Z_green,Z_green_max_stdev_mean,Z_green_min_stdev_mean,Z_red,Z_red_max_stdev_mean,Z_red_min_stdev_mean
lake_greenland_melling_1,-49.137446696061566,67.08279474145421,1011.5,2.0328951548230303,2.7973871651271045,,1.497172654921853,0.0110162077144364,,,,1.432125,5.408918074,2.805873155,2.1626790694143785,1.903111239308489,3.94222956,5.115923129,2.838125068,2.04322535,2.503371267,1.654126622
lake_greenland_melling_1,-49.13743384341946,67.08283929463168,1006.5,2.11604027670274,2.913815361513979,,1.5756985475542526,0.005386449572938,,,,1.5493125,5.408918074,2.805873155,2.239591005692032,1.992489547343887,3.94222956,5.115923129,2.838125068,2.04322535,2.503371267,1.654126622
lake_greenland_melling_1,-49.13742099555778,67.08288384804466,1001.5,2.196481579069683,3.0191949239640254,,1.6541221944151625,0.002181791787897,,,,1.5915244311685033,5.661009745,2.9106771,2.3144237183929963,2.0785394397463706,4.126160897,5.325512394,3.007289144,2.119703952,2.593784552,1.7211994
lake_greenland_melling_1,-49.13740817112894,67.08292840261197,996.5,2.271495532213842,3.1275905080180806,,1.7324250934538388,0.000335974153983,,,,1.6665,5.661009745,2.9106771,2.385083025349492,2.157908039078192,4.126160897,5.325512394,3.007289144,2.119703952,2.593784552,1.7211994
lake_greenland_melling_1,-49.137395346700096,67.08297295717928,991.5,2.3460674270957504,3.2043646980977196,,1.810618993838207,0.0,,,,1.76025,5.839883588,3.025278352,2.457458509112057,2.234676345370816,4.256685065,5.474591531,3.126986783,2.203358406,2.692810327,1.794436509
lake_greenland_melling_1,-49.13738241921179,67.08301750706146,986.5,2.420233603812649,3.280636579126532,,1.8886502910119591,0.0,,,,1.869625,5.839883588,3.025278352,2.531371035013015,2.3090961734572435,4.256685065,5.474591531,3.126986783,2.203358406,2.692810327,1.794436509
lake_greenland_melling_1,-49.13736948611613,67.08306205668872,981.5,2.4954040446832786,3.3504390810317854,,1.966526754967893,0.0,,,,1.9495267617267944,5.832004007,3.123772562,2.60446091096678,2.386347179001227,4.250935086,5.46801826,3.121719635,2.275279442,2.778046261,1.857301961
lake_greenland_melling_1,-49.13735655302047,67.083106606316,976.5,2.5709653152957457,3.4441071751114336,,2.044228165764602,0.0,,,,2.0180625,5.832004007,3.123772562,2.6772309358220023,2.464699694817352,4.250935086,5.46801826,3.121719635,2.275279442,2.778046261,1.857301961
lake_greenland_melling_1,-49.1373436199248,67.08315115594326,971.5,2.6406750144446143,3.5670743765020037,,2.121731276541947,0.0,,,,2.07275,6.138301536,3.155741289,2.7455277887052745,2.5358222401839545,4.474467534,5.723942962,3.326095438,2.298628307,2.805736372,1.877692391
lake_greenland_melling_1,-49.13733070265227,67.08319570625335,966.5,2.709437313326145,3.673677395539772,,2.199005896007362,0.0,,,,2.1274375,6.305456263,3.209535729,2.813531814186081,2.605342812406888,4.59647066,5.863949476,3.437319163,2.337923883,2.852357849,1.911989352
lake_greenland_melling_1,-49.137317796151066,67.0832402570459,961.5,2.774911959232404,3.7714791589399255,,2.276028542877314,0.0,,,,2.180731364145951,6.33940543,3.235182596,2.882615493275069,2.667208424576816,4.621250898,5.892413353,3.459883041,2.356661028,2.87459664,1.928334586
lake_greenland_melling_1,-49.137304889858726,67.08328480786295,956.5,2.839695297338054,3.816786696197504,,2.3528366227221555,0.0,,,,2.2055625,6.33940543,3.235182596,2.94943695205436,2.729953641788273,4.621250898,5.892413353,3.459883041,2.356661028,2.87459664,1.928334586
lake_greenland_melling_1,-49.13729198356639,67.08332935868,951.5,2.9028716445631604,3.8380507058834468,,2.4290200030580014,0.0,,,,2.2836875,6.43368355,3.270234422,3.010999915099237,2.794743373747211,4.690069025,5.971508169,3.522499323,2.38227219,2.905002685,1.950667752
lake_greenland_melling_1,-49.13727907272668,67.08337390931123,946.5,2.9662734920557625,3.8552851315593077,,2.505162787127918,0.0,,,,2.338375,6.43368355,3.270234422,3.0727705537361314,2.859776430375393,4.690069025,5.971508169,3.522499323,2.38227219,2.905002685,1.950667752
lake_greenland_melling_1,-49.1372661598417,67.0834184598589,941.5,3.02990605308275,3.8872359891856343,,2.5811187402804143,0.0,,,,2.453964592761581,6.604223609,3.338784682,3.1347536772249267,2.9250584289405746,4.814563768,6.114764712,3.635603849,2.432369609,2.964507121,1.994325393
lake_greenland_melling_1,-49.13725324003824,67.08346301012115,936.5,3.0934898628465035,3.946527041856169,,2.6567511254913514,0.0,,,,2.5180625,6.604223609,3.338784682,3.198029925446753,2.988949800627175,4.814563768,6.114764712,3.635603849,2.432369609,2.964507121,1.994325393
lake_greenland_melling_1,-49.13724031896487,67.08350756033103,931.5,3.1570516834385653,4.013384584314899,,2.7320420060466666,0.0,,,,2.5805625,6.756612177,3.381832273,3.2618924603631347,3.0522109074485124,4.925818294,6.242966414,3.736498833,2.463836462,3.001900853,2.021729198
lake_greenland_melling_1,-49.13722739549242,67.083552110421,926.5,3.219664270909513,4.102638769518505,,2.806973686511656,0.0,,,,2.610338543238131,6.756612177,3.381832273,3.326415264710932,3.1129132781080946,4.925818294,6.242966414,3.736498833,2.463836462,3.001900853,2.021729198
lake_greenland_melling_1,-49.137214458805246,67.08359665985054,921.5,3.2821791821907484,4.153824321375738,,2.8815399465201224,0.0,,,,2.6771026793675343,6.747549295,3.406416873,3.3911466994467574,3.173211665893045,4.919201464,6.235336992,3.730502797,2.481809825,3.023265662,2.037375735
lake_greenland_melling_1,-49.137201517882986,67.08364120914524,916.5,3.345069275487209,4.22271499707401,,2.955685280868794,0.0,,,,2.729,6.747549295,3.406416873,3.457363286279888,3.2327752650992534,4.919201464,6.235336992,3.730502797,2.481809825,3.023265662,2.037375735
lake_greenland_melling_1,-49.13718857192027,67.08368575827946,911.5,3.4079062878722555,4.288863493812045,3.3216911203123605,3.029428001809475,0.0,,,,2.7368125,6.824986598,3.45195024,3.5237784311521234,3.292034144592387,4.975739761,6.300546219,3.781717936,2.515103525,3.062853066,2.066347871
lake_greenland_melling_1,-49.137175616330246,67.08373030690494,906.5,3.4705988824284195,4.3715092762021355,3.405109132759791,3.1027045515667444,0.0012677758784323,,,,2.699632885887539,6.824986598,3.45195024,3.590733305063542,3.350464459793297,4.975739761,6.300546219,3.781717936,2.515103525,3.062853066,2.066347871
