lake_id,dist_along_track_m,lon,lat,manual,surrf_2024,RTE_Sentinel2_red,RTE_Landsat8_red_pan,watta,surrf_corr,surrf_corr_conf
2,669.0,67.31102308435297,-72.87996383107243,2.138590698114786,2.57121202791624,2.081634213611542,1.2087358305825815,2.5464827408297688,2.460790177736504,0.917103947556255
2,674.0,67.31100283768937,-72.88000823450056,2.153485370903325,2.6243048319250684,2.104880308224915,1.211755001450625,2.543350047468396,2.4951609012681297,0.915215055186831
2,679.0,67.31098257613864,-72.8800526371267,2.1632457064415127,2.657163770785308,2.0899011694180545,1.1979370406155996,2.567794965210556,2.509985668800727,0.9135490410237711
2,684.0,67.31096330920168,-72.88009703262922,2.168140494965485,2.6681736503494498,2.068991316099457,1.1841212966298602,2.504762490684226,2.5135710655292858,0.9121124382522848
2,689.0,67.31094432985681,-72.88014142607194,2.162624816640636,2.655276375300536,2.0611207307470414,1.17030619364503,2.4795995534478874,2.504737348507475,0.910927182439919
2,694.0,67.31092353043628,-72.88018582358018,2.147018940651141,2.623367340302388,2.0434955159811983,1.1564898254871308,2.4654466073743837,2.483398348919353,0.9101336434126579
2,699.0,67.31090179132022,-72.88023022320517,2.124937844094912,2.574322045421857,2.015990088194254,1.1426727985953269,2.480301100860129,2.448810680970955,0.9067804465360046
2,704.0,67.31088150262705,-72.88027463577231,2.1000346119630158,2.50830698122148,1.982884724042459,1.1288517441560697,2.477473831848183,2.399100488373397,0.8945086089279389
2,709.0,67.31086153442962,-72.88031905119921,2.067871296554085,2.428581032931775,1.956789676990749,1.1085517029280336,2.423499080618765,2.3296617838164817,0.9102567521332857
2,714.0,67.31084057143455,-72.88036342957616,2.0301486878224027,2.3370597728640274,1.929954503973403,1.0774760199849296,2.338363421031469,2.241467830004385,0.9104306483133652
2,719.0,67.31081928853504,-72.88040779603868,1.9887198102493835,2.240593779301752,1.9197857645447436,1.0464086800472518,2.123631083713605,2.13823242249955,0.9099402159993729
2,724.0,67.3107983507639,-72.88045218385739,1.9412864203491949,2.1476121414850917,1.912353259886875,1.0153263855723484,1.9619252646710628,2.034131844143929,0.9064870567782041
2,729.0,67.31077747180771,-72.88049657531549,1.8883162670379987,2.066560935707348,1.8757291725862983,0.984241542625494,1.89149232401093,1.9455222474929301,0.8954207614826014
2,734.0,67.31075695075923,-72.88054095846897,1.834692828623269,2.008131778650087,1.839761020771506,0.9651762784574656,1.8732231380293052,1.87725144308233,0.8968314972858008
2,739.0,67.31073656649035,-72.88058533844872,1.7884441660119328,1.9698386596523456,1.809390957623051,0.9473761392052746,1.894063120835277,1.8354537502366457,0.8858497981961311
2,744.0,67.31071544978818,-72.88062970699887,1.7486651327939111,1.9535189592710929,1.784611603312192,0.9295805841889226,1.9339082849859175,1.823294046699174,0.8646934912422772
2,749.0,67.31069366655572,-72.88067406514786,1.7223880473742703,1.956985097525853,1.7504627652671607,0.9117892009271876,1.8747923835837712,1.8330164808424936,0.8208793792822763
2,754.0,67.31067237792493,-72.8807184308114,1.7010363077236823,1.974101982053412,1.7163221015793737,0.8939948036883777,1.771012670744673,1.852491362734852,0.830240433542224
2,759.0,67.31065140213194,-72.88076280122793,1.6843729702898795,2.0012241975354046,1.6844057939011363,0.8761985000954439,1.8920469697266344,1.8802385241812458,0.8077219635075058
2,764.0,67.31063022341804,-72.88080717000125,1.683594304979319,2.0355446983925742,1.6525913647589934,0.858276778665354,1.7919363279177782,1.9181478002684376,0.7866161452863639
2,769.0,67.31060900508176,-72.88085153785931,1.6796404677892716,2.076464923444601,1.60215960340521,0.8398508629377822,1.8276905706757487,1.9604914396906172,0.7688885919814767
2,774.0,67.31058779809364,-72.88089587566314,1.677642961567013,2.1226279332437445,1.5497412008801268,0.821437428702442,1.6999353522340908,2.008004502975759,0.7478043676503969
2,779.0,67.3105665919025,-72.88094021027044,1.6759280782034514,2.168238670787124,1.5198533962453369,0.8030253219776565,1.7118472203544202,2.0563653639033057,0.7060701711147397
2,784.0,67.31054400675951,-72.88098454525671,1.6736624286478132,2.1963722084812285,1.4969977117628894,0.7846130578689907,1.9778841535506144,2.08208899453164,0.7486537455678333
2,789.0,67.31052105521604,-72.88102888034368,1.6790827231224663,2.201622003401261,1.5140982088467163,0.7662007519419501,2.222649068134826,2.079785278396527,0.7526032403141307
2,794.0,67.3104986621489,-72.88107320222682,1.6681857126139674,2.184302456444424,1.5358939056532523,0.7477939295428547,2.284119580916333,2.0592834721699775,0.7596453288997385
2,799.0,67.31047641235459,-72.88111752072263,1.65392823722782,2.1394132449514327,1.5098664099583556,0.7293252123755892,2.24248250650776,1.9998526809925186,0.7680861724613126
2,804.0,67.31045413184819,-72.88116184132534,1.6406891750654509,2.0729617807951137,1.45647333877702,0.7107188206601798,1.872423051816112,1.9231025668770472,0.7754580304939623
2,809.0,67.31043184407312,-72.8812061624267,1.6204357994676053,1.996896962316904,1.3934762705061543,0.6921122196079322,1.7151263023386938,1.832779532081229,0.7791890491101564
2,814.0,67.31040957115107,-72.88125049256482,1.5869761945336014,1.9075143013204447,1.34297588591292,0.6735018247927256,1.6698361535351975,1.7675185287554487,0.7781902102691396
2,819.0,67.31038730534297,-72.88129482703118,1.5472186870837832,1.814377072863832,1.3349987613184,0.6548896129296643,1.614147839907022,1.7141343811182332,0.7708462641362573
2,824.0,67.31036499130603,-72.88133914948558,1.4973813625053405,1.722625001019053,1.3665522520725546,0.6259047529907742,1.702126794757258,1.6616539032994595,0.7572189665678694
2,829.0,67.31034266694427,-72.88138346936849,1.430706245076094,1.6318972748169316,1.3723050734627789,0.5949511629215372,1.6253483159040008,1.5882255871366489,0.7365764800328405
2,834.0,67.31031968677115,-72.88142783311021,1.3471006218225985,1.5356692815603652,1.3405280250232816,0.5639669412695063,1.5811221810332226,1.4936533077780305,0.7110346458325882
2,839.0,67.31029657731236,-72.88147220549766,1.2169412668050374,1.431746879411412,1.2956333181817374,0.5329766813297763,1.285733679667845,1.3744394421392567,0.6836716672101197
2,844.0,67.31027481260074,-72.88151648521921,1.0695632876623815,1.3226609001571712,1.241564039631568,0.5020511404765146,1.0139149022114566,1.2494897712070925,0.6413093318899082
2,849.0,67.3102533315635,-72.88156074564273,0.9506177419747216,1.2139679008670254,1.200779359174578,0.4711390776158207,1.004298176555901,1.1358008150252112,0.5541814107714571
2,854.0,67.31023157699558,-72.88160506283332,0.8398800650372756,1.1126394100393258,1.1756043432961545,0.4377344699942634,1.0802856891243282,1.0391097415773867,0.6060787380614505
2,859.0,67.31020977796382,-72.88164938925169,0.7177091672442429,1.0206075410766515,1.1426035671886985,0.3875760013366404,1.1034683176954512,0.9494160347065622,0.59510276807218
2,864.0,67.31018704774993,-72.8816937321319,0.6286118686286283,,1.096696327096942,0.3373989049555982,1.0734414994850567,0.8553776328704212,0.5857045128900198
2,869.0,67.31016399288451,-72.88173808075142,0.3113519684702711,,1.053568136992114,0.2872153141211921,0.9459964827305218,0.7383980804367997,0.5753344037208077
2,874.0,67.31014233124067,-72.88178240946394,0.0793733982166495,,1.011170871193513,0.2370542494781103,0.7244458258706874,0.5896995589810683,0.5504464425790041
2,879.0,67.31012097213005,-72.88182673385371,0.0186936496138756,,0.899668006165078,0.1868980763193489,0.5329545454971863,0.37971432749084766,0.5937650167302496
2,884.0,67.31009923378177,-72.88187106679072,0.0,,0.6160548175744539,0.1367322313593746,0.3397552545351102,0.1338933770821163,0.6137828328301228
2,889.0,67.31007746315079,-72.8819154008668,0.0,,0.3884352476684478,0.1025299177030619,0.1856747522325419,0.0,0.6367353990721426
2,894.0,67.31005576793738,-72.88195974847112,0.0,,0.2834068189721395,0.090824007109838,0.0628995854881659,0.0,0.6627909483885458
2,899.0,67.3100340797523,-72.88200409733618,0.0,,0.2754462425377539,0.0791177637374684,,0.0,0.6890538526125686
2,904.0,67.31001228993016,-72.8820484452654,0.0,,0.1557934323742604,0.0674117673852353,,0.0,0.7121921405442552
2,909.0,67.30999041394622,-72.88209279240128,0.0,,0.0,0.0557059804418355,,0.0,0.7292876133938022
2,914.0,67.30996924978278,-72.8821371579181,0.0,,0.0,0.0566774547289634,,0.0,0.7389485899562265
2,919.0,67.3099483936548,-72.88218153147227,0.0,,0.0,0.0614396572530427,,0.0,0.7421757333144313
2,924.0,67.3099277080857,-72.88222591646587,0.0,,0.0,0.0662030874637166,,0.034281272098012905,0.7418390403191151
2,929.0,67.30990704944028,-72.88227030326526,0.0001227058405814,,0.0011516736724072,0.0709667114718682,,0.24954947283937903,0.7412678427834136
2,934.0,67.3098867608416,-72.88231469649162,0.0516368081349071,,0.0404866308550125,0.0757310252294538,0.0802137111369433,0.4848998304637891,0.7429406673900846
2,939.0,67.30986658431286,-72.88235909166443,0.1902385328965399,,0.1294043350869741,0.0804955478801572,0.2275400547881994,0.6516549016560418,0.7482898403386089
2,944.0,67.30984598451738,-72.88240349028379,0.4605887204362066,0.8341779735042782,0.4144082407551185,0.0859515911587927,0.3954949307567938,0.7677146332823769,0.7522693704292759
2,949.0,67.3098252802908,-72.88244788975351,0.6630991465792054,0.944728988128967,0.6241163093904991,0.0999035055814301,0.6357092691622405,0.8813734838552821,0.7622040545849308
2,954.0,67.3098049427941,-72.88249229387021,0.7867229911344009,1.0519043994340491,0.719105000096054,0.1139247331745113,0.8343697681490967,0.9863676066043671,0.7945885688898001
2,959.0,67.30978467668643,-72.88253669889151,0.9097958640198264,1.1576101155509966,0.8291042767562548,0.1279462464076224,0.9820551541982468,1.0796192364462802,0.8114287887706254
2,964.0,67.30976451018576,-72.88258111406091,1.0208572420548574,1.26323489889101,0.904940326676932,0.1419709640420403,1.1410693843899924,1.1687677642144088,0.8236448269266179
2,969.0,67.30974437997067,-72.88262553288104,1.1147480359163862,1.3618111234308716,0.9863919821914292,0.1559968344510276,1.2066029580250472,1.251798350820467,0.8226369703874385
2,974.0,67.30972425637546,-72.88266993930685,1.192743875749282,1.446181695554792,1.0155123548134937,0.1700187911769107,1.3304587041981042,1.3199247445331186,0.8444386819092666
2,979.0,67.30970413527513,-72.88271434448897,1.2395628601401187,1.5120327389279762,1.0297335239885523,0.191491803192281,1.5876229823627497,1.3680163387073183,0.8455229686111259
2,984.0,67.3096840641434,-72.88275875271025,1.2752612671850978,1.560860246722811,1.0551288530379752,0.2258846537784068,1.650240030575081,1.4035988175423653,0.8420029632036374
2,989.0,67.30966399791822,-72.88280316122993,1.2965720945551424,1.5941553415175065,1.0896164483379962,0.2602777354832764,1.5690587214175638,1.4331286638090184,0.8353574393858212
2,994.0,67.30964397103932,-72.88284757815543,1.314078560060862,1.6131377023632671,1.0989192934604164,0.2946773272439233,1.464226998627412,1.4539962885972897,0.822586507422015
2,999.0,67.30962396042521,-72.88289199850105,1.3344528406938907,1.6181364672894367,1.0991063931287957,0.3286267603648696,1.3803024798453292,1.4766749753958461,0.7984360674252267
2,1004.0,67.30960391987684,-72.8829364083247,1.3605276480193955,1.6184189080189295,0.9468158925294412,0.3382936042803175,1.2254066230031286,1.4993881764315484,0.8101199443468664
2,1009.0,67.30958387459998,-72.8829808164863,1.3870592498654064,1.625717317941711,0.8464802591367253,0.3447372264880372,1.2649744916199093,1.5246666298580829,0.8068248968867376
2,1014.0,67.30956399324857,-72.88302522931095,1.416773348794136,1.6395350561965385,0.5962906345638201,0.3511815253063681,1.464797789225627,1.5514735256150758,0.808204610643875
2,1019.0,67.30954415993106,-72.88306964350198,1.4511058385679738,1.6579911934065583,0.1641740344548077,0.3576260223870878,1.5999983610068838,1.58038387832148,0.8141252881633643
2,1024.0,67.30952412686746,-72.88311405457539,1.482507578192505,1.6812333285030492,0.0138104348514245,0.364070067100205,1.6653232464183436,1.6055095543830458,0.8241309979298664
2,1029.0,67.3095040461553,-72.88315846490511,1.5143972943511392,1.7101680116245952,0.0255077226673797,0.3705140039029505,1.783486263713984,1.6289095528967965,0.8371058694445674
2,1034.0,67.30948374827176,-72.88320287884939,1.5461393526541531,1.743787700014942,0.0,0.3776359219636199,1.7941283914491055,1.652298618252515,0.8515490742345309
2,1039.0,67.3094634090521,-72.88324729348167,1.574922276862205,1.7795870599747714,0.0,0.3962038313704821,1.7863024396281244,1.6771764228417518,0.8660013561007296
2,1044.0,67.30944342826166,-72.88329170725234,1.603195535210611,1.8173513780621704,0.0,0.4150905677698631,1.866446278660153,1.7053455619766953,0.8794492522235265
2,1049.0,67.30942350131413,-72.88333612089357,1.634968835551684,1.8555283532990077,0.0,0.433977249129467,1.9320767179546507,1.7390333991342333,0.8912095053646165
2,1054.0,67.30940271401231,-72.8833805296335,1.6624507249220892,1.896705510608512,0.0,0.4528618462324996,1.8901558078430645,1.7767223587771739,0.9008302606904012
