lake_id,dist_along_track_m,lon,lat,manual,STD_high,STD_low,Z_green,Green_z_lit,Z_green_min_stdev_mean,Z_green_max_stdev_mean,Z_red,Red_z_lit,Z_red_min_stdev_mean,Z_red_max_stdev_mean,DEM_zeroed,surrf_2024,surrf_corr,surrf_corr_conf
5,1094.5,-48.28799249813455,67.5282116265722,4.179747265831749,4.308872323904525,4.050622207895513,3.60240829,4.950782723,2.770488917,4.407976147,1.433923235,1.969361294,1.174071214,1.722331186,4.433225,4.349252386490964,4.280578063294263,0.9723753277399575
5,1099.5,-48.28800592549207,67.52825616249481,4.16801472225275,4.29909661986107,4.036932825114774,3.5858246883206464,4.927996824485698,2.74185842,4.370654929,1.438505721363737,1.975647510511085,1.175478797,1.724271502,4.327218885335356,4.324979593736875,4.2463116072864135,0.9716114628167688
5,1104.5,-48.28801918488657,67.52830070498896,4.1562804474672985,4.289319473354452,4.023241422384342,3.58126629,4.921733577,2.850572017,4.51257284,1.439765327,1.977375427,1.19256909,1.747839226,4.4254125,4.306004267522813,4.214023725903556,0.9711433307867379
5,1109.5,-48.28803239617817,67.52834524937656,4.144081415156324,4.28036719953978,4.007795631634805,3.53166428,4.853579958,2.844899977380281,4.505156540425766,1.439765327,1.977375427,1.194088920296509,1.7499360541484512,4.5504125,4.295316877063969,4.188437357065771,0.9657161070183607
5,1114.5,-48.288045690140805,67.52838979120814,4.13122470652152,4.272585800370211,3.989863613200917,3.53166428,4.853579958,2.831705121,4.487904015,1.439765327,1.977375427,1.197624499,1.754813902,4.57385,4.291949268905509,4.172999246983436,0.9535913640510201
5,1119.5,-48.28805898410344,67.52843433303973,4.118367997886716,4.264804401200641,3.971931594767029,3.505723273729782,4.81793652822756,2.809366417788461,4.45872830401914,1.437769536995536,1.974637628067016,1.197624499,1.754813902,4.508318689543229,4.2924115355580845,4.168456984826152,0.9617011119198956
5,1124.5,-48.28807231036503,67.52847887230803,4.107858127224297,4.257282697218706,3.958433557229888,3.488212149,4.793875914,2.787412829,4.430055576,1.436422306,1.972789514,1.197624499,1.754813902,4.4722875,4.292818576760699,4.172350915755584,0.9723187070152447
5,1129.5,-48.28808564066473,67.52852341125586,4.100612945618679,4.2501217920755305,3.951104099161826,3.482573598,4.78612841,2.787412829,4.430055576,1.428119151,1.961399177,1.197624499,1.754813902,4.51135,4.289591964565307,4.1774659997081605,0.9724466234173901
5,1134.5,-48.2880990126864,67.52856794977255,4.093367834147411,4.242960956250898,3.943774712043924,3.482573598,4.78612841,2.748579232,4.37941231,1.428119151,1.961399177,1.194731716,1.750822708,4.5816625,4.282674497401473,4.17735599324341,0.9720999730921568
5,1139.5,-48.28811239446031,67.52861248791767,4.086301138809533,4.236058673830836,3.936543603929288,3.481809090071525,4.785077957265037,2.748579232,4.37941231,1.4257717022929448,1.9581788690000608,1.194731716,1.750822708,4.57385,4.272615379937294,4.172644974142168,0.971235674318083
5,1144.5,-48.28812586306538,67.5286570206958,4.079478995725597,4.229510422349958,3.9294475695760736,3.480695564,4.783547945,2.743537717,4.37284289,1.422352581,1.953488405,1.187545966,1.740910529,4.5426,4.264553098676632,4.162906229073723,0.9700156654515686
5,1149.5,-48.28813933460013,67.52870155341606,4.072656861508638,4.222962179380072,3.922351544445824,3.480695564,4.783547945,2.743537717,4.37284289,1.422352581,1.953488405,1.187545966,1.740910529,4.468923756577364,4.263294094838592,4.1506530779356,0.9687173260211291
5,1154.5,-48.288152858485006,67.52874608510221,4.068971990133825,4.215385678656256,3.922558302469005,3.533562526,4.856188176,2.74185842,4.370654929,1.420711812,1.951237523,1.182554706,1.734027219,4.4176,4.265763858195768,4.140390640003335,0.9676353046085534
5,1159.5,-48.28816638236988,67.52879061678836,4.069503596669095,4.206426926450354,3.9325802674116734,3.58416488064223,4.925716247435315,2.74185842,4.370654929,1.431132190341976,1.965532516775633,1.182554706,1.734027219,4.4566625,4.270510537706741,4.136003717579054,0.9670422742464901
5,1164.5,-48.28817986391146,67.52883514965224,4.070035217263873,4.197467937310463,3.942602497407342,3.573601503,4.911202122,2.789108606,4.432268679,1.433091765,1.96822068,1.181134427,1.732068814,4.5347875,4.276982872321052,4.139710306137638,0.9670894341585666
5,1169.5,-48.288193332378754,67.52887968287976,4.06982657527759,4.18902078715674,3.9506323632547145,3.573601503,4.911202122,2.836843037,4.494620322,1.433091765,1.96822068,1.189694807,1.743874379,4.6676,4.284180393615888,4.151231876390428,0.9677913835204764
5,1174.5,-48.28820695501184,67.52892420979673,4.068639205080835,4.1812516682290655,3.956026741455143,3.552586727,4.882327655,2.824863397,4.478962366,1.431431145,1.965942628,1.191849534,1.746846611,4.7066625,4.288818146257762,4.166776328380744,0.9690537480652327
5,1179.5,-48.28822061516412,67.52896873517788,4.067451875838514,4.173482817271622,3.9614209335942183,3.552260910339621,4.88187997902392,2.824863397,4.478962366,1.4313461397936629,1.9658260161541647,1.191849534,1.746846611,4.6910375,4.287668984075889,4.18175759649153,0.9707092349038708
5,1184.5,-48.28823429503047,67.52901325872202,4.0645389994170085,4.166484664005899,3.962593333973016,3.533562526,4.856188176,2.806100428,4.454451595,1.426467752,1.959133746,1.190412394,1.744864189,4.627865955904766,4.280611747579134,4.1931470143701866,0.9725498313358627
5,1189.5,-48.28824798641077,67.52905778128574,4.0593776541747255,4.160490502518052,3.95826480531,3.533562526,4.856188176,2.806100428,4.454451595,1.426467752,1.959133746,1.190412394,1.744864189,4.51135,4.269086992568718,4.199140346061571,0.9744045945330748
5,1194.5,-48.28826173933437,67.52910230300411,4.054216406932204,4.1544964548428585,3.953936358833847,3.507055683,4.819767331,2.789108606,4.432268679,1.425643198,1.958002598,1.186116658,1.738939263,4.433225,4.253129260963957,4.198242376212447,0.9761059177295922
5,1199.5,-48.28827549225796,67.52914682472247,4.04766319846918,4.148068313282811,3.947258083655548,3.507055683,4.819767331,2.789108606,4.432268679,1.425643198,1.958002598,1.186116658,1.738939263,4.3629125,4.233723065480668,4.186530786457921,0.953148180089201
5,1204.5,-48.28828933961528,67.52919134097245,4.039321423049197,4.141082931792211,3.937559914306183,3.48633189,4.791292394,2.765423699,4.401370549,1.423174098,1.954615397,1.185402977,1.737955016,4.378173662641223,4.213422094774315,4.163031115360071,0.945297558639578
5,1209.5,-48.288303208619865,67.52923585596888,4.03097988252647,4.134097747003975,3.9278620180489647,3.48633189,4.791292394,2.765423699,4.401370549,1.423174098,1.954615397,1.185402977,1.737955016,4.2926,4.192301452733698,4.130481675680415,0.9675346708856353
5,1214.5,-48.28831710624856,67.52928037087324,4.017775884986681,4.126881305021874,3.908670464951487,3.445152916,4.734711335,2.746898122,4.37722158,1.41499277,1.943391801,1.183265808,1.735007792,4.272388082938673,4.170608488480465,4.094607514704934,0.9784100510785144
5,1219.5,-48.2883310108197,67.52932488575526,3.998393877526291,4.119371024483579,3.8774167305690033,3.4818544613558164,4.785140210976773,2.746898122,4.37722158,1.4204988236506175,1.9509453006345083,1.183265808,1.735007792,4.339475,4.150897075929819,4.059173276388976,0.9773507491940889
5,1224.5,-48.28834495441807,67.5293693978268,3.979013093763598,4.111861218112524,3.846164969414673,3.452613565,4.744962501,2.710065803,4.329257931,1.418256304,1.947868925,1.176183533,1.725243006,4.358072673513679,4.136441413778087,4.026728612091503,0.97548631253048
5,1229.5,-48.28835891747329,67.52941390849718,3.9626552763059744,4.103317495445839,3.8219930573139407,3.452613565,4.744962501,2.710065803,4.329257931,1.418256304,1.947868925,1.176183533,1.725243006,4.2535375,4.127805721910009,4.000300307920969,0.9729547199662015
5,1234.5,-48.28837286553855,67.52945842118883,3.9500952018673514,4.09347366561992,3.8067167385962417,3.430266591,4.714257025,2.716741062,4.337945682,1.415807535,1.944509551,1.179008802,1.729138034,4.147145881809241,4.127051362012187,3.98375684001764,0.9082131567274399
5,1239.5,-48.28838681025304,67.52950293433234,3.9375349999314095,4.083629735869283,3.791440264808631,3.430266591,4.714257025,2.716741062,4.337945682,1.415807535,1.944509551,1.179008802,1.729138034,4.1910375,4.134932581478019,3.9792630863525074,0.8493411165075081
5,1244.5,-48.28840085376889,67.52954744173086,3.928454666069191,4.072846005044916,3.784063327944783,3.424696194,4.706603101,2.696743749,4.311925983,1.414178748,1.942275069,1.1768889,1.72621541,4.287971246180364,4.149806049123817,3.9857801703727382,0.8837252004746348
5,1249.5,-48.28841489772356,67.52959194910386,3.9237000117025898,4.060891929638072,3.786508094284836,3.424696194,4.706603101,2.696743749,4.311925983,1.414178748,1.942275069,1.1768889,1.72621541,4.339475,4.168127011080055,4.000765780728899,0.9405764294967581
5,1254.5,-48.28842917342988,67.52963644713074,3.9189463557680617,4.048940364473061,3.788952347247271,3.452613565,4.744962501,2.691757722,4.305441419,1.41499277,1.943391801,1.175478797,1.724271502,4.316074463134285,4.184322115036615,4.0262062866884065,0.9576416718087362
5,1259.5,-48.28844348733076,67.5296809436173,3.912510866652391,4.037255554980882,3.7877661784732,3.452613565,4.744962501,2.691757722,4.305441419,1.41499277,1.943391801,1.175478797,1.724271502,4.2691625,4.196554601172883,4.058717338729559,0.9522478321818818
5,1264.5,-48.28845782604704,67.5297254382229,3.90400046959239,4.025899841242101,3.782101098425474,3.48633189,4.791292394,2.716741062,4.337945682,1.416623044,1.94562832,1.176183533,1.725243006,4.224063379382786,4.202693581924804,4.087444015148157,0.929102956630804
5,1269.5,-48.28847216871294,67.52976993252913,3.895490129791519,4.014544203906134,3.776436056493191,3.48633189,4.791292394,2.716741062,4.337945682,1.416623044,1.94562832,1.176183533,1.725243006,4.193029358384739,4.198597615619969,4.099223788512695,0.9372897055660377
5,1274.5,-48.28848653115262,67.52981442679027,3.886285792179203,4.003710007672387,3.768861577536242,3.384044506,4.650746043,2.746898122,4.37722158,1.422352581,1.953488405,1.1775949,1.727188715,4.21099078793515,4.182514568338656,4.0955483012778116,0.9542441808581831
5,1279.5,-48.288500906573056,67.52985892023393,3.876230382306082,3.993515575790093,3.758945189338809,3.384044506,4.650746043,2.746898122,4.37722158,1.422352581,1.953488405,1.1775949,1.727188715,4.2222875,4.154654547064897,4.081261864502225,0.9547652554094892
5,1284.5,-48.28851530513474,67.5299034118024,3.8661753962252976,3.9833215735593153,3.749029219074546,3.53166428,4.853579958,2.6793581996534948,4.289360470951461,1.421531819,1.952362448,1.181254190069616,1.7322340876976885,4.1597875,4.120254576213755,4.0561308202324815,0.9555192303801647
5,1289.5,-48.288529703696426,67.52994790337085,3.8541067832940255,3.973363787602577,3.734849779135681,3.53166428,4.853579958,2.655354433,4.258134531,1.421531819,1.952362448,1.182554706,1.734027219,4.1051,4.085631403750194,4.025225839087242,0.9561761655428304
5,1294.5,-48.28854407443576,67.52999239709878,3.839580621319861,3.9636937418945615,3.715467501228852,3.571687232,4.908571902,2.73544138548892,4.36230794636709,1.4174393,1.946748111,1.183213057066394,1.7349350511819193,4.040811249618523,4.056242063245318,3.996510288667587,0.9564025675850222
5,1299.5,-48.2885584336852,67.53003689150717,3.825054237191951,3.9540235482991104,3.696084926901975,3.571687232,4.908571902,2.787412829,4.430055576,1.4174393,1.946748111,1.181844246,1.73304756,3.9722875,4.036390714297879,3.9722928903651287,0.9559020430363957
5,1304.5,-48.28857274706928,67.53008138721084,3.80914630039908,3.9443049984818295,3.673987603165643,3.544967924,4.871859339,2.791509364765236,4.435405089687241,1.410119744,1.936706605,1.1814381979932198,1.7324877072759033,3.964475,4.021875671849084,3.9461559507471966,0.9543573319288245
5,1309.5,-48.28858706045336,67.53012588291453,3.79156276157705,3.934528123888548,3.648597399781364,3.544967924,4.871859339,2.82315454,4.476729347,1.410119744,1.936706605,1.178301533,1.728162922,4.01135,4.008905998850798,3.915222386990221,0.9516441291312753
5,1314.5,-48.28860142300604,67.53017037693576,3.773979887621489,3.924751618977168,3.6232081564481295,3.518397697,4.835351465,2.815917125025333,4.467276270920117,1.404467984,1.928952978,1.1763792069532728,1.7255130048208829,4.1129125,3.9955723862216295,3.881324843315879,0.9478895821515448
5,1319.5,-48.2886158019702,67.5302148703954,3.756744918151613,3.9148501423623863,3.59863969394084,3.518397697,4.835351465,2.799296254,4.445567089,1.404467984,1.928952978,1.171964546,1.719427416,4.120725,3.9807440586051,3.8458895661720924,0.8776696011763098
5,1324.5,-48.288630018722,67.53025937039372,3.739926821896014,3.904796309663207,3.5750573341288203,3.482573598,4.78612841,2.799296254,4.445567089,1.402056719,1.925644939,1.171964546,1.719427416,4.053128590706735,3.964027658305186,3.811255391256979,0.8052545820638015
5,1329.5,-48.288644211039134,67.53030387137699,3.723108353397301,3.894742254437653,3.551474452356949,3.482573598,4.78612841,2.775559642,4.414590144,1.402056719,1.925644939,1.16707079,1.712683022,3.933225,3.946004652605563,3.7871322755611745,0.8703187616186758
5,1334.5,-48.28865840650932,67.53034837299695,3.7081571126290833,3.883942291633203,3.532371933473177,3.507055683,4.819767331,2.775559642,4.414590144,1.402056719,1.925644939,1.16707079,1.712683022,3.776975,3.9247976133415903,3.7797755867032614,0.9269730146447236
5,1339.5,-48.28867260029693,67.53039287507694,3.695441967455323,3.872249182380578,3.518634752044731,3.507055683,4.819767331,2.743537717,4.37284289,1.402056719,1.925644939,1.164982736,1.709805778,3.7354125099722704,3.900907056155885,3.779869587820363,0.921839732167798
5,1344.5,-48.28868673150972,67.53043737837886,3.6827264731501232,3.8605557520594935,3.504897193421856,3.537361291,4.861407731,2.743537717,4.37284289,1.406079123,1.931163304,1.164982736,1.709805778,3.76135,3.8789640103561536,3.773282951608318,0.9173465477988514
5,1349.5,-48.288700862722514,67.53048188168077,3.671597250749995,3.848763616656793,3.4944308839956526,3.579348937,4.919099125,2.765423699,4.401370549,1.419074056,1.948990763,1.164982736,1.709805778,3.82385,3.862275599068449,3.7618529422902487,0.9000763502306504
5,1354.5,-48.288714925875,67.53052638940709,3.662351463452084,3.836853044124148,3.487849882266066,3.701675672,5.087175023,2.765423699,4.401370549,1.423996372,1.955743425,1.164982736,1.709805778,3.892773271435193,3.851902981050212,3.7441769895037433,0.9013779801698162
5,1359.5,-48.28872897883275,67.53057089761404,3.653105576308792,3.824942342969071,3.481268809468155,3.701675672,5.087175023,2.829993745,4.485667165,1.423996372,1.955743425,1.179716706,1.730114053,3.858667407569505,3.849708916148156,3.718397747958209,0.9105951360863139
5,1364.5,-48.28874297399862,67.53061540710861,3.6440765657920218,3.813099238269504,3.475053893161291,3.598557302,4.945491465,2.829993745,4.485667165,1.41499277,1.943391801,1.179716706,1.730114053,3.745725,3.853212933683638,3.6981385579096178,0.9114396289682904
